enrollment_id,code_module,code_presentation,imd_band,num_of_prev_attempts,studied_credits,final_result,id_student
16147,DDD,2013J,30-40%,0,60,Fail,1868389
16148,DDD,2013J,40-50%,0,60,Pass,1874363
16149,DDD,2013J,70-80%,0,90,Withdrawn,1877732
16150,DDD,2013J,0-10%,0,90,Pass,1887928
16151,DDD,2013J,0-10%,1,180,Pass,1894634
16152,DDD,2013J,30-40%,0,180,Withdrawn,1901764
16153,DDD,2013J,40-50%,0,120,Withdrawn,1903131
16154,DDD,2013J,90-100%,0,90,Pass,1903477
16155,DDD,2013J,90-100%,1,60,Fail,1913872
16156,DDD,2013J,40-50%,2,60,Withdrawn,1935774
16157,DDD,2013J,80-90%,0,60,Fail,1957728
16158,DDD,2013J,0-10%,0,60,Pass,1963677
16159,DDD,2013J,80-90%,0,60,Fail,1982833
16160,DDD,2013J,60-70%,0,60,Withdrawn,2014252
16161,DDD,2013J,80-90%,0,60,Pass,2032057
16162,DDD,2013J,30-40%,0,60,Withdrawn,2032882
16163,DDD,2013J,90-100%,0,130,Distinction,2034802
16164,DDD,2013J,,0,60,Distinction,2039190
16165,DDD,2013J,80-90%,0,60,Withdrawn,2039810
16166,DDD,2013J,90-100%,0,120,Withdrawn,2043916
16167,DDD,2013J,80-90%,0,70,Withdrawn,2045139
16168,DDD,2013J,60-70%,1,120,Withdrawn,2046628
16169,DDD,2013J,60-70%,0,130,Withdrawn,2068627
16170,DDD,2013J,90-100%,2,60,Withdrawn,2082180
16171,DDD,2013J,20-30%,0,60,Pass,2089582
16172,DDD,2013J,60-70%,1,60,Withdrawn,2094546
16173,DDD,2013J,90-100%,0,60,Pass,2098405
16174,DDD,2013J,30-40%,1,70,Pass,2112088
16175,DDD,2013J,40-50%,0,60,Withdrawn,2134578
16176,DDD,2013J,0-10%,0,240,Withdrawn,2149701
16177,DDD,2013J,30-40%,0,60,Pass,2157412
16178,DDD,2013J,50-60%,0,60,Withdrawn,2175266
16179,DDD,2013J,10-20,0,120,Withdrawn,2194777
16180,DDD,2013J,40-50%,0,90,Withdrawn,2195479
16181,DDD,2013J,,0,60,Pass,2198952
16182,DDD,2013J,50-60%,0,60,Withdrawn,2198970
16183,DDD,2013J,70-80%,0,90,Pass,2202076
16184,DDD,2013J,50-60%,0,120,Pass,2204293
16185,DDD,2013J,40-50%,2,60,Pass,2215898
16186,DDD,2013J,10-20,2,150,Withdrawn,2221869
16187,DDD,2013J,30-40%,1,120,Pass,2232218
16188,DDD,2013J,90-100%,0,140,Distinction,2239650
16189,DDD,2013J,30-40%,0,220,Pass,2252750
16190,DDD,2013J,10-20,0,60,Fail,2253576
16191,DDD,2013J,20-30%,1,120,Withdrawn,2256318
16192,DDD,2013J,0-10%,0,60,Withdrawn,2281870
16193,DDD,2013J,40-50%,0,60,Pass,2282040
16194,DDD,2013J,10-20,0,60,Distinction,2284294
16195,DDD,2013J,0-10%,0,60,Withdrawn,2288599
16196,DDD,2013J,80-90%,0,60,Pass,2289847
16197,DDD,2013J,60-70%,1,60,Pass,2292724
16198,DDD,2013J,30-40%,0,120,Pass,2296163
16199,DDD,2013J,0-10%,0,150,Withdrawn,2305957
16200,DDD,2013J,90-100%,0,60,Withdrawn,2314761
16201,DDD,2013J,10-20,0,150,Withdrawn,2321492
16202,DDD,2013J,40-50%,1,70,Withdrawn,2325606
16203,DDD,2013J,0-10%,0,60,Pass,2327045
16204,DDD,2013J,,0,60,Pass,2327472
16205,DDD,2013J,80-90%,0,180,Withdrawn,2336922
16206,DDD,2013J,90-100%,0,60,Fail,2337441
16207,DDD,2013J,0-10%,4,60,Fail,2339150
16208,DDD,2013J,0-10%,0,120,Pass,2340230
16209,DDD,2013J,90-100%,0,60,Distinction,2340786
16210,DDD,2013J,50-60%,1,60,Pass,2342399
16211,DDD,2013J,30-40%,0,180,Withdrawn,2352039
16212,DDD,2013J,20-30%,0,60,Fail,2355555
16213,DDD,2013J,70-80%,0,60,Pass,2356801
16214,DDD,2013J,90-100%,0,120,Pass,2358707
16215,DDD,2013J,20-30%,0,60,Pass,2359191
16216,DDD,2013J,60-70%,0,60,Fail,2365438
16217,DDD,2013J,20-30%,0,90,Fail,2366024
16218,DDD,2013J,40-50%,1,190,Withdrawn,2366701
16219,DDD,2013J,0-10%,1,330,Withdrawn,2367887
16220,DDD,2013J,70-80%,1,60,Pass,2375123
16221,DDD,2013J,30-40%,1,60,Pass,2375627
16222,DDD,2013J,10-20,0,60,Pass,2377769
16223,DDD,2013J,60-70%,0,90,Distinction,2382048
16224,DDD,2013J,10-20,0,120,Pass,2383036
16225,DDD,2013J,50-60%,3,60,Fail,2388030
16226,DDD,2013J,30-40%,0,70,Fail,2404530
16227,DDD,2013J,70-80%,0,90,Withdrawn,2409396
16228,DDD,2013J,90-100%,0,60,Withdrawn,2410364
16229,DDD,2013J,20-30%,0,270,Withdrawn,2411981
16230,DDD,2013J,70-80%,0,60,Fail,2416024
16231,DDD,2013J,30-40%,0,90,Fail,2421961
16232,DDD,2013J,30-40%,0,60,Pass,2430070
16233,DDD,2013J,60-70%,0,60,Pass,2430405
16234,DDD,2013J,90-100%,0,240,Distinction,2434369
16235,DDD,2013J,10-20,1,60,Distinction,2437065
16236,DDD,2013J,50-60%,1,150,Withdrawn,2445016
16237,DDD,2013J,20-30%,0,90,Pass,2446109
16238,DDD,2013J,50-60%,0,120,Withdrawn,2452902
16239,DDD,2013J,60-70%,0,90,Pass,2457907
16240,DDD,2013J,60-70%,0,60,Pass,2461936
16241,DDD,2013J,50-60%,0,60,Pass,2462628
16242,DDD,2013J,40-50%,1,160,Pass,2472145
16243,DDD,2013J,70-80%,0,60,Pass,2473456
16244,DDD,2013J,20-30%,0,120,Fail,2474436
16245,DDD,2013J,90-100%,0,70,Pass,2477052
16246,DDD,2013J,40-50%,0,60,Withdrawn,2477792
16247,DDD,2013J,20-30%,1,60,Fail,2479086
16248,DDD,2013J,40-50%,0,60,Distinction,2485582
16249,DDD,2013J,20-30%,1,120,Withdrawn,2485856
16250,DDD,2013J,0-10%,0,90,Fail,2486769
16251,DDD,2013J,,0,60,Fail,2494999
16252,DDD,2013J,30-40%,0,60,Fail,2495352
16253,DDD,2013J,70-80%,0,60,Withdrawn,2501578
16254,DDD,2013J,20-30%,0,60,Withdrawn,2505389
16255,DDD,2013J,30-40%,0,120,Withdrawn,2505413
16256,DDD,2013J,,0,60,Pass,2505859
16257,DDD,2013J,80-90%,0,120,Pass,2520868
16258,DDD,2013J,20-30%,0,90,Fail,2522932
16259,DDD,2013J,10-20,1,60,Fail,2539092
16260,DDD,2013J,90-100%,1,90,Fail,2540195
16261,DDD,2013J,30-40%,0,60,Withdrawn,2542803
16262,DDD,2013J,20-30%,1,90,Withdrawn,2546792
16263,DDD,2013J,10-20,0,60,Withdrawn,2546976
16264,DDD,2013J,0-10%,1,60,Withdrawn,2547032
16265,DDD,2013J,50-60%,0,60,Fail,2550054
16266,DDD,2013J,50-60%,1,60,Pass,2552672
16267,DDD,2013J,40-50%,1,60,Fail,2554973
16268,DDD,2013J,30-40%,0,90,Pass,2555596
16269,DDD,2013J,0-10%,1,60,Fail,2556345
16270,DDD,2013J,40-50%,0,60,Pass,2560868
16271,DDD,2013J,0-10%,0,60,Fail,2561282
16272,DDD,2013J,60-70%,0,60,Withdrawn,2561811
16273,DDD,2013J,50-60%,0,60,Fail,2569051
16274,DDD,2013J,80-90%,1,90,Distinction,2569416
16275,DDD,2013J,90-100%,0,90,Fail,2569653
16276,DDD,2013J,70-80%,0,120,Pass,2570253
16277,DDD,2013J,30-40%,0,60,Fail,2574281
16278,DDD,2013J,60-70%,0,90,Fail,2576298
16279,DDD,2013J,30-40%,0,120,Withdrawn,2577480
16280,DDD,2013J,20-30%,0,60,Withdrawn,2579683
16281,DDD,2013J,50-60%,0,60,Pass,2581779
16282,DDD,2013J,30-40%,1,150,Pass,2581822
16283,DDD,2013J,0-10%,2,60,Pass,2585270
16284,DDD,2013J,80-90%,0,60,Withdrawn,2585395
16285,DDD,2013J,70-80%,0,60,Fail,2588379
16286,DDD,2013J,50-60%,1,60,Withdrawn,2588655
16287,DDD,2013J,30-40%,0,60,Withdrawn,2589096
16288,DDD,2013J,90-100%,0,60,Withdrawn,2595968
16289,DDD,2013J,30-40%,0,60,Withdrawn,2597673
16290,DDD,2013J,10-20,1,60,Withdrawn,2598861
16291,DDD,2013J,50-60%,0,90,Fail,2602235
16292,DDD,2013J,80-90%,0,60,Withdrawn,2606871
16293,DDD,2013J,40-50%,0,120,Withdrawn,2608420
16294,DDD,2013J,70-80%,0,60,Pass,2612561
16295,DDD,2013J,40-50%,1,120,Pass,2613296
16296,DDD,2013J,40-50%,0,60,Withdrawn,2615169
16297,DDD,2013J,80-90%,1,60,Fail,2615761
16298,DDD,2013J,20-30%,0,60,Withdrawn,2618352
16299,DDD,2013J,80-90%,1,210,Pass,2624040
16300,DDD,2013J,30-40%,0,120,Pass,2627449
16301,DDD,2013J,30-40%,0,120,Withdrawn,2630796
16302,DDD,2013J,70-80%,0,60,Withdrawn,2631225
16303,DDD,2013J,40-50%,0,70,Pass,2635163
16304,DDD,2013J,10-20,2,120,Fail,2636885
16305,DDD,2013J,60-70%,0,90,Pass,2639310
16306,DDD,2013J,0-10%,2,120,Withdrawn,2642498
16307,DDD,2013J,70-80%,0,60,Pass,2643555
16308,DDD,2013J,20-30%,1,60,Pass,2646291
16309,DDD,2013J,80-90%,1,60,Withdrawn,2648271
16310,DDD,2013J,60-70%,0,60,Withdrawn,2648317
16311,DDD,2013J,10-20,0,60,Withdrawn,2649310
16312,DDD,2013J,70-80%,0,60,Pass,2650741
16313,DDD,2013J,80-90%,0,90,Withdrawn,2654602
16314,DDD,2013J,50-60%,0,120,Pass,2658898
16315,DDD,2013J,30-40%,2,60,Pass,2662178
16316,DDD,2013J,40-50%,2,60,Withdrawn,2662451
16317,DDD,2013J,50-60%,2,60,Pass,2663010
16318,DDD,2013J,50-60%,1,60,Withdrawn,2668945
16319,DDD,2013J,60-70%,0,60,Pass,2671469
16320,DDD,2013J,40-50%,0,120,Pass,2677097
16321,DDD,2013J,20-30%,0,60,Withdrawn,2678587
16322,DDD,2013J,70-80%,2,100,Withdrawn,2681198
16323,DDD,2013J,60-70%,0,60,Withdrawn,2681471
16324,DDD,2013J,60-70%,0,330,Withdrawn,2683696
16325,DDD,2013J,50-60%,1,120,Withdrawn,2685827
16326,DDD,2013J,60-70%,0,90,Distinction,2686578
16327,DDD,2013J,60-70%,0,120,Withdrawn,2688422
16328,DDD,2013J,90-100%,1,120,Withdrawn,2691780
16329,DDD,2013J,20-30%,1,60,Pass,2692186
16330,DDD,2013J,90-100%,0,60,Pass,2695608
16331,DDD,2013J,80-90%,0,120,Withdrawn,2697921
16332,DDD,2014B,40-50%,1,60,Pass,24213
16333,DDD,2014B,60-70%,0,60,Withdrawn,28149
16334,DDD,2014B,30-40%,1,120,Withdrawn,31269
16335,DDD,2014B,30-40%,0,60,Withdrawn,35502
16336,DDD,2014B,0-10%,0,120,Fail,39660
16337,DDD,2014B,60-70%,0,60,Pass,46753
16338,DDD,2014B,,0,90,Withdrawn,49119
16339,DDD,2014B,10-20,1,60,Withdrawn,50309
16340,DDD,2014B,0-10%,0,60,Distinction,50476
16341,DDD,2014B,60-70%,0,60,Withdrawn,50619
16342,DDD,2014B,60-70%,0,60,Pass,51030
16343,DDD,2014B,90-100%,1,60,Withdrawn,53632
16344,DDD,2014B,40-50%,0,60,Withdrawn,54810
16345,DDD,2014B,70-80%,0,60,Fail,58617
16346,DDD,2014B,50-60%,0,180,Fail,61911
16347,DDD,2014B,30-40%,1,120,Pass,64450
16348,DDD,2014B,30-40%,0,60,Withdrawn,64767
16349,DDD,2014B,20-30%,0,60,Distinction,67781
16350,DDD,2014B,80-90%,2,150,Fail,69489
16351,DDD,2014B,10-20,0,60,Fail,71723
16352,DDD,2014B,50-60%,0,120,Withdrawn,75309
16353,DDD,2014B,80-90%,4,210,Withdrawn,75469
16354,DDD,2014B,60-70%,0,150,Withdrawn,76081
16355,DDD,2014B,30-40%,0,150,Distinction,84576
16356,DDD,2014B,,1,120,Pass,84605
16357,DDD,2014B,10-20,1,195,Fail,85216
16358,DDD,2014B,20-30%,0,60,Withdrawn,85304
16359,DDD,2014B,90-100%,0,60,Distinction,88490
16360,DDD,2014B,10-20,1,180,Pass,88910
16361,DDD,2014B,30-40%,0,60,Pass,89904
16362,DDD,2014B,90-100%,0,60,Pass,90537
16363,DDD,2014B,20-30%,1,240,Withdrawn,95356
16364,DDD,2014B,40-50%,0,60,Fail,97939
16365,DDD,2014B,40-50%,0,120,Fail,99151
16366,DDD,2014B,70-80%,0,60,Withdrawn,103891
16367,DDD,2014B,60-70%,0,60,Withdrawn,111959
16368,DDD,2014B,20-30%,1,120,Withdrawn,116763
16369,DDD,2014B,70-80%,0,60,Pass,117281
16370,DDD,2014B,30-40%,1,60,Fail,117435
16371,DDD,2014B,,0,60,Pass,118479
16372,DDD,2014B,60-70%,1,100,Withdrawn,118578
16373,DDD,2014B,20-30%,1,60,Fail,124134
16374,DDD,2014B,30-40%,0,210,Withdrawn,124847
16375,DDD,2014B,50-60%,0,60,Pass,127580
16376,DDD,2014B,60-70%,0,60,Withdrawn,128348
16377,DDD,2014B,0-10%,1,120,Withdrawn,131695
16378,DDD,2014B,0-10%,2,60,Withdrawn,134721
16379,DDD,2014B,20-30%,0,60,Withdrawn,137150
16380,DDD,2014B,60-70%,0,60,Fail,138204
16381,DDD,2014B,10-20,0,60,Pass,138416
16382,DDD,2014B,80-90%,0,60,Pass,138704
16383,DDD,2014B,30-40%,2,60,Fail,139455
16384,DDD,2014B,50-60%,1,120,Withdrawn,141182
16385,DDD,2014B,10-20,3,150,Withdrawn,141301
16386,DDD,2014B,30-40%,0,60,Fail,141497
16387,DDD,2014B,70-80%,0,60,Withdrawn,144908
16388,DDD,2014B,40-50%,0,60,Pass,145114
16389,DDD,2014B,70-80%,0,60,Distinction,145640
16390,DDD,2014B,0-10%,0,60,Withdrawn,145770
16391,DDD,2014B,80-90%,0,60,Withdrawn,152320
16392,DDD,2014B,80-90%,4,80,Withdrawn,154697
16393,DDD,2014B,40-50%,1,210,Withdrawn,157310
16394,DDD,2014B,90-100%,0,60,Withdrawn,161286
16395,DDD,2014B,40-50%,0,60,Withdrawn,161878
16396,DDD,2014B,60-70%,0,60,Withdrawn,162901
16397,DDD,2014B,40-50%,1,120,Fail,165178
16398,DDD,2014B,60-70%,1,150,Withdrawn,172965
16399,DDD,2014B,10-20,0,270,Withdrawn,178258
16400,DDD,2014B,0-10%,0,90,Fail,183331
16401,DDD,2014B,10-20,0,60,Pass,187663
16402,DDD,2014B,40-50%,0,60,Fail,189178
16403,DDD,2014B,0-10%,0,135,Withdrawn,189442
16404,DDD,2014B,20-30%,0,120,Pass,192186
16405,DDD,2014B,20-30%,0,60,Withdrawn,196264
16406,DDD,2014B,0-10%,0,60,Distinction,201151
16407,DDD,2014B,90-100%,0,90,Withdrawn,226895
16408,DDD,2014B,80-90%,1,60,Withdrawn,227826
16409,DDD,2014B,30-40%,0,60,Pass,228272
16410,DDD,2014B,50-60%,1,60,Fail,228373
16411,DDD,2014B,,0,60,Fail,228775
16412,DDD,2014B,50-60%,1,90,Fail,229499
16413,DDD,2014B,10-20,0,60,Withdrawn,231973
16414,DDD,2014B,90-100%,0,60,Distinction,232827
16415,DDD,2014B,30-40%,0,60,Withdrawn,233868
16416,DDD,2014B,50-60%,0,60,Withdrawn,236015
16417,DDD,2014B,40-50%,1,60,Withdrawn,237925
16418,DDD,2014B,70-80%,0,60,Withdrawn,237969
16419,DDD,2014B,80-90%,0,60,Pass,239459
16420,DDD,2014B,80-90%,1,150,Withdrawn,240389
16421,DDD,2014B,80-90%,0,60,Pass,240486
16422,DDD,2014B,90-100%,1,120,Distinction,240755
16423,DDD,2014B,40-50%,0,60,Pass,242633
16424,DDD,2014B,10-20,1,540,Withdrawn,244438
16425,DDD,2014B,30-40%,0,135,Withdrawn,247342
16426,DDD,2014B,30-40%,0,60,Withdrawn,250058
16427,DDD,2014B,60-70%,1,180,Withdrawn,255622
16428,DDD,2014B,70-80%,0,120,Withdrawn,260367
16429,DDD,2014B,20-30%,1,60,Pass,260565
16430,DDD,2014B,60-70%,0,60,Withdrawn,263022
16431,DDD,2014B,0-10%,0,60,Pass,264723
16432,DDD,2014B,80-90%,2,120,Pass,266922
16433,DDD,2014B,30-40%,0,90,Withdrawn,267118
16434,DDD,2014B,80-90%,1,150,Withdrawn,268883
16435,DDD,2014B,60-70%,0,60,Withdrawn,268915
16436,DDD,2014B,20-30%,0,120,Pass,271974
16437,DDD,2014B,50-60%,1,90,Pass,277166
16438,DDD,2014B,80-90%,1,120,Fail,284540
16439,DDD,2014B,30-40%,0,60,Pass,285412
16440,DDD,2014B,40-50%,6,120,Fail,286449
16441,DDD,2014B,10-20,0,60,Withdrawn,287499
16442,DDD,2014B,10-20,0,60,Withdrawn,288407
16443,DDD,2014B,50-60%,1,60,Fail,291005
16444,DDD,2014B,30-40%,1,60,Withdrawn,299949
16445,DDD,2014B,0-10%,0,90,Pass,300592
16446,DDD,2014B,50-60%,2,120,Fail,306944
16447,DDD,2014B,60-70%,2,120,Withdrawn,309258
16448,DDD,2014B,20-30%,2,150,Fail,309756
16449,DDD,2014B,70-80%,0,60,Pass,312761
16450,DDD,2014B,40-50%,1,180,Withdrawn,315517
16451,DDD,2014B,30-40%,0,180,Withdrawn,315633
16452,DDD,2014B,60-70%,1,60,Withdrawn,315723
16453,DDD,2014B,90-100%,3,90,Pass,317801
16454,DDD,2014B,30-40%,0,60,Fail,320593
16455,DDD,2014B,30-40%,0,60,Pass,321810
16456,DDD,2014B,20-30%,0,60,Withdrawn,323659
16457,DDD,2014B,40-50%,0,60,Distinction,325044
16458,DDD,2014B,10-20,0,60,Fail,325566
16459,DDD,2014B,50-60%,0,90,Fail,327449
16460,DDD,2014B,0-10%,1,60,Fail,328123
16461,DDD,2014B,20-30%,0,70,Pass,333308
16462,DDD,2014B,80-90%,2,60,Withdrawn,334504
16463,DDD,2014B,40-50%,0,60,Withdrawn,335471
16464,DDD,2014B,10-20,0,60,Withdrawn,336936
16465,DDD,2014B,60-70%,0,60,Pass,339513
16466,DDD,2014B,90-100%,0,60,Fail,347365
16467,DDD,2014B,90-100%,0,60,Withdrawn,348439
16468,DDD,2014B,10-20,0,60,Withdrawn,352308
16469,DDD,2014B,10-20,0,135,Withdrawn,352600
16470,DDD,2014B,80-90%,1,120,Withdrawn,352679
16471,DDD,2014B,70-80%,2,90,Fail,354050
16472,DDD,2014B,10-20,2,60,Withdrawn,354953
16473,DDD,2014B,,0,120,Distinction,355309
16474,DDD,2014B,,0,60,Withdrawn,355780
16475,DDD,2014B,60-70%,1,60,Pass,355935
16476,DDD,2014B,90-100%,0,60,Pass,356166
16477,DDD,2014B,0-10%,0,60,Pass,356297
16478,DDD,2014B,20-30%,0,150,Withdrawn,356705
16479,DDD,2014B,60-70%,0,60,Withdrawn,360759
16480,DDD,2014B,60-70%,0,120,Withdrawn,361842
16481,DDD,2014B,90-100%,2,120,Fail,362115
16482,DDD,2014B,0-10%,0,60,Pass,363122
16483,DDD,2014B,10-20,0,60,Fail,365397
16484,DDD,2014B,50-60%,0,60,Fail,365764
16485,DDD,2014B,80-90%,1,180,Withdrawn,367045
16486,DDD,2014B,90-100%,0,120,Pass,367127
16487,DDD,2014B,10-20,0,120,Distinction,367646
16488,DDD,2014B,40-50%,0,120,Withdrawn,370089
16489,DDD,2014B,20-30%,0,60,Pass,370865
16490,DDD,2014B,10-20,0,120,Withdrawn,373790
16491,DDD,2014B,10-20,0,60,Withdrawn,373795
16492,DDD,2014B,40-50%,0,160,Pass,374645
16493,DDD,2014B,30-40%,0,150,Pass,375856
16494,DDD,2014B,70-80%,1,60,Fail,376280
16495,DDD,2014B,70-80%,0,60,Pass,378728
16496,DDD,2014B,60-70%,1,60,Withdrawn,379330
16497,DDD,2014B,10-20,0,60,Withdrawn,380681
16498,DDD,2014B,0-10%,2,70,Pass,382051
16499,DDD,2014B,0-10%,2,60,Fail,384372
16500,DDD,2014B,40-50%,0,60,Pass,385927
16501,DDD,2014B,70-80%,0,60,Withdrawn,385947
16502,DDD,2014B,80-90%,0,60,Withdrawn,386140
16503,DDD,2014B,30-40%,0,150,Distinction,386671
16504,DDD,2014B,40-50%,4,60,Withdrawn,386849
16505,DDD,2014B,30-40%,2,120,Fail,387289
16506,DDD,2014B,0-10%,0,60,Withdrawn,387656
16507,DDD,2014B,80-90%,0,60,Distinction,387963
16508,DDD,2014B,50-60%,0,120,Pass,390026
16509,DDD,2014B,0-10%,3,60,Fail,391611
16510,DDD,2014B,,0,60,Pass,391924
16511,DDD,2014B,20-30%,3,60,Withdrawn,392802
16512,DDD,2014B,20-30%,1,150,Withdrawn,393094
16513,DDD,2014B,80-90%,2,60,Fail,394020
16514,DDD,2014B,20-30%,2,150,Withdrawn,395164
16515,DDD,2014B,10-20,1,90,Fail,395288
16516,DDD,2014B,20-30%,0,60,Fail,397429
16517,DDD,2014B,30-40%,1,120,Fail,398529
16518,DDD,2014B,40-50%,2,120,Withdrawn,399203
16519,DDD,2014B,20-30%,0,60,Withdrawn,400461
16520,DDD,2014B,90-100%,0,90,Withdrawn,400599
16521,DDD,2014B,,1,150,Distinction,402314
16522,DDD,2014B,20-30%,0,60,Withdrawn,402575
16523,DDD,2014B,50-60%,0,120,Withdrawn,406753
16524,DDD,2014B,50-60%,3,120,Fail,407115
16525,DDD,2014B,90-100%,0,120,Pass,407303
16526,DDD,2014B,30-40%,0,90,Withdrawn,409284
16527,DDD,2014B,30-40%,0,330,Withdrawn,410816
16528,DDD,2014B,50-60%,0,60,Pass,411060
16529,DDD,2014B,40-50%,1,60,Fail,412600
16530,DDD,2014B,10-20,0,60,Pass,412663
16531,DDD,2014B,60-70%,0,60,Withdrawn,413629
16532,DDD,2014B,10-20,2,120,Fail,415151
16533,DDD,2014B,70-80%,1,120,Fail,415695
16534,DDD,2014B,0-10%,1,60,Pass,416008
16535,DDD,2014B,,1,60,Pass,418453
16536,DDD,2014B,60-70%,2,120,Pass,418781
16537,DDD,2014B,60-70%,0,60,Withdrawn,421242
16538,DDD,2014B,80-90%,0,60,Withdrawn,421754
16539,DDD,2014B,0-10%,1,120,Withdrawn,421877
16540,DDD,2014B,60-70%,1,150,Pass,424880
16541,DDD,2014B,40-50%,2,120,Withdrawn,426137
16542,DDD,2014B,70-80%,0,60,Distinction,426297
16543,DDD,2014B,40-50%,1,120,Fail,428769
16544,DDD,2014B,30-40%,1,60,Withdrawn,430282
16545,DDD,2014B,70-80%,1,60,Pass,430678
16546,DDD,2014B,10-20,1,60,Withdrawn,431136
16547,DDD,2014B,30-40%,0,60,Distinction,431406
16548,DDD,2014B,20-30%,0,120,Withdrawn,434002
16549,DDD,2014B,40-50%,0,60,Fail,434841
16550,DDD,2014B,80-90%,0,60,Pass,440103
16551,DDD,2014B,90-100%,1,60,Pass,440331
16552,DDD,2014B,60-70%,1,150,Fail,440798
16553,DDD,2014B,80-90%,1,60,Pass,441213
16554,DDD,2014B,0-10%,0,60,Withdrawn,441393
16555,DDD,2014B,20-30%,0,60,Fail,442393
16556,DDD,2014B,10-20,0,120,Pass,442873
16557,DDD,2014B,90-100%,0,60,Pass,443861
16558,DDD,2014B,80-90%,1,60,Withdrawn,444474
16559,DDD,2014B,70-80%,0,60,Fail,445145
16560,DDD,2014B,20-30%,0,60,Pass,445857
16561,DDD,2014B,70-80%,0,60,Pass,447162
16562,DDD,2014B,50-60%,1,60,Fail,464592
16563,DDD,2014B,50-60%,1,70,Pass,464685
16564,DDD,2014B,30-40%,0,120,Withdrawn,464748
16565,DDD,2014B,30-40%,0,120,Withdrawn,464887
16566,DDD,2014B,30-40%,0,150,Pass,465413
16567,DDD,2014B,30-40%,2,180,Withdrawn,466158
16568,DDD,2014B,40-50%,2,120,Withdrawn,466714
16569,DDD,2014B,0-10%,1,90,Distinction,467230
16570,DDD,2014B,0-10%,2,310,Withdrawn,468386
16571,DDD,2014B,50-60%,0,120,Fail,469425
16572,DDD,2014B,10-20,0,90,Pass,469614
16573,DDD,2014B,20-30%,0,60,Withdrawn,470555
16574,DDD,2014B,40-50%,0,60,Fail,470733
16575,DDD,2014B,70-80%,1,120,Withdrawn,471189
16576,DDD,2014B,40-50%,1,120,Fail,471476
16577,DDD,2014B,60-70%,1,60,Fail,471669
16578,DDD,2014B,90-100%,1,150,Pass,472257
16579,DDD,2014B,50-60%,0,60,Distinction,472284
16580,DDD,2014B,70-80%,0,60,Distinction,472651
16581,DDD,2014B,40-50%,0,75,Withdrawn,473265
16582,DDD,2014B,90-100%,1,120,Withdrawn,473406
16583,DDD,2014B,0-10%,3,150,Fail,474153
16584,DDD,2014B,0-10%,1,60,Fail,474451
16585,DDD,2014B,90-100%,3,150,Fail,477063
16586,DDD,2014B,70-80%,2,130,Fail,477180
16587,DDD,2014B,0-10%,0,60,Pass,479649
16588,DDD,2014B,40-50%,2,75,Withdrawn,479921
16589,DDD,2014B,30-40%,0,60,Pass,480956
16590,DDD,2014B,60-70%,1,120,Pass,481863
16591,DDD,2014B,60-70%,0,70,Withdrawn,484130
16592,DDD,2014B,10-20,0,130,Pass,484213
16593,DDD,2014B,10-20,2,150,Withdrawn,484305
16594,DDD,2014B,10-20,2,120,Pass,484762
16595,DDD,2014B,10-20,1,90,Fail,485219
16596,DDD,2014B,0-10%,0,60,Withdrawn,485306
16597,DDD,2014B,80-90%,0,60,Pass,486022
16598,DDD,2014B,20-30%,1,120,Withdrawn,488550
16599,DDD,2014B,0-10%,0,60,Pass,489507
16600,DDD,2014B,90-100%,1,120,Fail,490164
16601,DDD,2014B,40-50%,2,180,Pass,491036
16602,DDD,2014B,90-100%,0,120,Withdrawn,491792
16603,DDD,2014B,60-70%,1,120,Withdrawn,491912
16604,DDD,2014B,40-50%,0,60,Pass,492095
16605,DDD,2014B,70-80%,1,60,Pass,492537
16606,DDD,2014B,20-30%,0,60,Withdrawn,493055
16607,DDD,2014B,50-60%,2,60,Fail,493296
16608,DDD,2014B,,0,120,Withdrawn,493434
16609,DDD,2014B,40-50%,1,180,Withdrawn,493793
16610,DDD,2014B,60-70%,2,120,Withdrawn,493879
16611,DDD,2014B,40-50%,1,60,Withdrawn,493984
16612,DDD,2014B,0-10%,0,60,Withdrawn,494329
16613,DDD,2014B,30-40%,0,150,Fail,496085
16614,DDD,2014B,20-30%,1,60,Withdrawn,497206
16615,DDD,2014B,80-90%,1,60,Withdrawn,497405
16616,DDD,2014B,60-70%,2,90,Pass,498363
16617,DDD,2014B,50-60%,0,60,Withdrawn,498438
16618,DDD,2014B,70-80%,0,60,Withdrawn,498582
16619,DDD,2014B,10-20,1,240,Withdrawn,498793
16620,DDD,2014B,70-80%,0,60,Withdrawn,498905
16621,DDD,2014B,20-30%,0,120,Fail,498980
16622,DDD,2014B,50-60%,0,180,Withdrawn,501123
16623,DDD,2014B,40-50%,0,60,Distinction,501487
16624,DDD,2014B,40-50%,2,120,Withdrawn,501723
16625,DDD,2014B,10-20,0,60,Withdrawn,501890
16626,DDD,2014B,40-50%,0,60,Pass,502004
16627,DDD,2014B,40-50%,1,120,Pass,502057
16628,DDD,2014B,50-60%,1,60,Fail,502161
16629,DDD,2014B,40-50%,2,120,Fail,502207
16630,DDD,2014B,70-80%,0,60,Fail,504089
16631,DDD,2014B,50-60%,1,120,Fail,505561
16632,DDD,2014B,40-50%,0,90,Pass,505815
16633,DDD,2014B,60-70%,0,60,Withdrawn,505854
16634,DDD,2014B,70-80%,0,60,Withdrawn,507812
16635,DDD,2014B,0-10%,0,60,Withdrawn,508446
