id_site,code_module,code_presentation,activity_type,week_from,week_to
779365,FFF,2014B,oucontent,15.0,15.0
779366,FFF,2014B,oucontent,22.0,22.0
779367,FFF,2014B,oucontent,,
779368,FFF,2014B,oucontent,14.0,14.0
779369,FFF,2014B,oucontent,13.0,13.0
779370,FFF,2014B,oucontent,15.0,15.0
779371,FFF,2014B,oucontent,11.0,11.0
779372,FFF,2014B,oucontent,16.0,16.0
779374,FFF,2014B,oucontent,,
779375,FFF,2014B,oucontent,26.0,26.0
779376,FFF,2014B,oucontent,,
779377,FFF,2014B,oucontent,22.0,22.0
779378,FFF,2014B,oucontent,21.0,21.0
779379,FFF,2014B,oucontent,1.0,1.0
779380,FFF,2014B,oucontent,1.0,1.0
779381,FFF,2014B,oucontent,27.0,27.0
779382,FFF,2014B,oucontent,20.0,20.0
779383,FFF,2014B,oucontent,1.0,1.0
779384,FFF,2014B,oucontent,2.0,2.0
779385,FFF,2014B,oucontent,,
779386,FFF,2014B,oucontent,,
779387,FFF,2014B,oucontent,2.0,2.0
779388,FFF,2014B,oucontent,16.0,16.0
779389,FFF,2014B,oucontent,29.0,29.0
779390,FFF,2014B,oucontent,16.0,16.0
779391,FFF,2014B,oucontent,8.0,8.0
779392,FFF,2014B,oucontent,16.0,16.0
779393,FFF,2014B,oucontent,15.0,15.0
779394,FFF,2014B,oucontent,8.0,8.0
779395,FFF,2014B,oucontent,9.0,9.0
779396,FFF,2014B,oucontent,9.0,9.0
779397,FFF,2014B,oucontent,9.0,9.0
779398,FFF,2014B,oucontent,9.0,9.0
779399,FFF,2014B,oucontent,29.0,29.0
779400,FFF,2014B,oucontent,10.0,10.0
779401,FFF,2014B,oucontent,10.0,10.0
779402,FFF,2014B,oucontent,11.0,11.0
779404,FFF,2014B,oucontent,11.0,11.0
779405,FFF,2014B,oucontent,29.0,29.0
779406,FFF,2014B,oucontent,11.0,11.0
779407,FFF,2014B,oucontent,15.0,15.0
779408,FFF,2014B,oucontent,11.0,11.0
779409,FFF,2014B,oucontent,11.0,11.0
779410,FFF,2014B,oucontent,25.0,25.0
779411,FFF,2014B,oucontent,13.0,13.0
779412,FFF,2014B,oucontent,8.0,8.0
779413,FFF,2014B,oucontent,15.0,15.0
779414,FFF,2014B,oucontent,29.0,29.0
779415,FFF,2014B,oucontent,16.0,16.0
779416,FFF,2014B,oucontent,9.0,9.0
779417,FFF,2014B,oucontent,15.0,15.0
779418,FFF,2014B,oucontent,15.0,15.0
779420,FFF,2014B,oucontent,26.0,26.0
779421,FFF,2014B,oucontent,26.0,26.0
779422,FFF,2014B,oucontent,27.0,27.0
779423,FFF,2014B,oucontent,27.0,27.0
779424,FFF,2014B,oucontent,29.0,29.0
779426,FFF,2014B,oucontent,,
779427,FFF,2014B,oucontent,,
779428,FFF,2014B,oucontent,29.0,29.0
779429,FFF,2014B,oucontent,,
779430,FFF,2014B,oucontent,29.0,29.0
779431,FFF,2014B,oucontent,,
779433,FFF,2014B,oucontent,,
779435,FFF,2014B,oucontent,28.0,28.0
779436,FFF,2014B,oucontent,29.0,29.0
779437,FFF,2014B,oucontent,,
779438,FFF,2014B,oucontent,28.0,28.0
779439,FFF,2014B,oucontent,,
779440,FFF,2014B,oucontent,,
779441,FFF,2014B,ouwiki,,
779442,FFF,2014B,ouwiki,,
779445,FFF,2014B,ouwiki,19.0,19.0
779446,FFF,2014B,ouwiki,26.0,26.0
779447,FFF,2014B,ouwiki,,
779449,FFF,2014B,ouwiki,,
779450,FFF,2014B,page,28.0,28.0
779451,FFF,2014B,page,,
779452,FFF,2014B,page,,
779453,FFF,2014B,page,,
779455,FFF,2014B,page,,
779456,FFF,2014B,page,,
779459,FFF,2014B,page,,
779460,FFF,2014B,page,,
779461,FFF,2014B,page,1.0,1.0
779462,FFF,2014B,page,12.0,12.0
779463,FFF,2014B,page,12.0,12.0
779464,FFF,2014B,page,12.0,12.0
779465,FFF,2014B,page,19.0,19.0
779466,FFF,2014B,page,28.0,28.0
779467,FFF,2014B,page,28.0,28.0
779474,FFF,2014B,page,,
779475,FFF,2014B,page,,
779476,FFF,2014B,page,,
779477,FFF,2014B,resource,,
779478,FFF,2014B,resource,,
779479,FFF,2014B,resource,,
779481,FFF,2014B,resource,,
779482,FFF,2014B,resource,,
779483,FFF,2014B,resource,,
779487,FFF,2014B,resource,,
779488,FFF,2014B,resource,,
779489,FFF,2014B,resource,,
779490,FFF,2014B,resource,,
779491,FFF,2014B,resource,,
779492,FFF,2014B,resource,,
779493,FFF,2014B,resource,,
779494,FFF,2014B,resource,,
779495,FFF,2014B,resource,,
779496,FFF,2014B,resource,,
779497,FFF,2014B,resource,,
779498,FFF,2014B,resource,,
779499,FFF,2014B,resource,,
779500,FFF,2014B,resource,,
779501,FFF,2014B,resource,,
779502,FFF,2014B,resource,,
779503,FFF,2014B,resource,,
779504,FFF,2014B,resource,,
779505,FFF,2014B,resource,,
779506,FFF,2014B,resource,,
779507,FFF,2014B,resource,,
779508,FFF,2014B,resource,,
779509,FFF,2014B,resource,,
779510,FFF,2014B,resource,,
779511,FFF,2014B,resource,,
779512,FFF,2014B,resource,,
779513,FFF,2014B,resource,,
779514,FFF,2014B,resource,,
779515,FFF,2014B,resource,,
779516,FFF,2014B,resource,,
779517,FFF,2014B,resource,,
779518,FFF,2014B,resource,,
779521,FFF,2014B,resource,,
779522,FFF,2014B,resource,11.0,11.0
779523,FFF,2014B,resource,13.0,13.0
779524,FFF,2014B,resource,13.0,13.0
779525,FFF,2014B,resource,15.0,15.0
779526,FFF,2014B,resource,21.0,21.0
779527,FFF,2014B,resource,,
779529,FFF,2014B,resource,,
779530,FFF,2014B,resource,,
779532,FFF,2014B,resource,,
779533,FFF,2014B,resource,,
779534,FFF,2014B,resource,,
779536,FFF,2014B,resource,28.0,28.0
779537,FFF,2014B,resource,28.0,28.0
779538,FFF,2014B,resource,29.0,29.0
779539,FFF,2014B,resource,,
779540,FFF,2014B,resource,,
779545,FFF,2014B,resource,,
779546,FFF,2014B,resource,,
779548,FFF,2014B,resource,29.0,29.0
779549,FFF,2014B,resource,18.0,18.0
779550,FFF,2014B,resource,18.0,18.0
779551,FFF,2014B,resource,18.0,18.0
779552,FFF,2014B,resource,18.0,18.0
779553,FFF,2014B,resource,18.0,18.0
779554,FFF,2014B,resource,18.0,18.0
779555,FFF,2014B,resource,,
779556,FFF,2014B,resource,,
779557,FFF,2014B,resource,,
779558,FFF,2014B,resource,,
779559,FFF,2014B,resource,,
779560,FFF,2014B,resource,,
779561,FFF,2014B,resource,,
779562,FFF,2014B,resource,,
779563,FFF,2014B,resource,,
779564,FFF,2014B,resource,,
779567,FFF,2014B,resource,,
779568,FFF,2014B,resource,,
779569,FFF,2014B,resource,,
779570,FFF,2014B,resource,,
779571,FFF,2014B,resource,,
779573,FFF,2014B,resource,,
779575,FFF,2014B,resource,,
779580,FFF,2014B,resource,,
779581,FFF,2014B,resource,,
779582,FFF,2014B,resource,,
779583,FFF,2014B,resource,,
779584,FFF,2014B,resource,,
779585,FFF,2014B,resource,,
779586,FFF,2014B,resource,,
779587,FFF,2014B,resource,,
779588,FFF,2014B,resource,,
779589,FFF,2014B,resource,,
779590,FFF,2014B,resource,,
779591,FFF,2014B,resource,,
779592,FFF,2014B,resource,,
779593,FFF,2014B,resource,,
779594,FFF,2014B,resource,,
779595,FFF,2014B,resource,,
779605,FFF,2014B,resource,,
779606,FFF,2014B,resource,,
779607,FFF,2014B,resource,,
779608,FFF,2014B,resource,,
779609,FFF,2014B,resource,,
779610,FFF,2014B,resource,,
779612,FFF,2014B,resource,,
779613,FFF,2014B,resource,,
779614,FFF,2014B,resource,,
779615,FFF,2014B,resource,,
779616,FFF,2014B,resource,,
779617,FFF,2014B,resource,,
779619,FFF,2014B,subpage,,
779620,FFF,2014B,subpage,,
779621,FFF,2014B,subpage,,
779622,FFF,2014B,subpage,,
779623,FFF,2014B,subpage,2.0,2.0
779624,FFF,2014B,subpage,3.0,3.0
779625,FFF,2014B,subpage,4.0,4.0
779626,FFF,2014B,subpage,5.0,5.0
779628,FFF,2014B,subpage,7.0,7.0
779629,FFF,2014B,subpage,9.0,9.0
779630,FFF,2014B,subpage,10.0,10.0
779631,FFF,2014B,subpage,11.0,11.0
779632,FFF,2014B,subpage,12.0,12.0
779633,FFF,2014B,subpage,14.0,14.0
779634,FFF,2014B,subpage,15.0,15.0
779635,FFF,2014B,subpage,16.0,16.0
779636,FFF,2014B,subpage,18.0,18.0
779637,FFF,2014B,subpage,19.0,19.0
779638,FFF,2014B,subpage,21.0,21.0
779639,FFF,2014B,subpage,22.0,22.0
779640,FFF,2014B,subpage,24.0,24.0
779641,FFF,2014B,subpage,25.0,25.0
779642,FFF,2014B,subpage,26.0,26.0
779643,FFF,2014B,subpage,27.0,27.0
779644,FFF,2014B,subpage,28.0,28.0
779645,FFF,2014B,subpage,29.0,29.0
779647,FFF,2014B,subpage,,
779648,FFF,2014B,subpage,,
779649,FFF,2014B,subpage,,
779650,FFF,2014B,subpage,,
779651,FFF,2014B,subpage,,
779652,FFF,2014B,subpage,,
779653,FFF,2014B,subpage,,
779654,FFF,2014B,subpage,,
779655,FFF,2014B,subpage,,
779656,FFF,2014B,subpage,,
779657,FFF,2014B,subpage,,
779658,FFF,2014B,subpage,,
779659,FFF,2014B,subpage,,
779660,FFF,2014B,subpage,,
779661,FFF,2014B,subpage,,
779662,FFF,2014B,subpage,,
779663,FFF,2014B,subpage,,
779664,FFF,2014B,subpage,,
779665,FFF,2014B,subpage,18.0,18.0
779666,FFF,2014B,subpage,,
779668,FFF,2014B,subpage,,
779670,FFF,2014B,subpage,,
779671,FFF,2014B,subpage,,
779672,FFF,2014B,subpage,8.0,8.0
779673,FFF,2014B,subpage,20.0,20.0
779674,FFF,2014B,subpage,13.0,13.0
779675,FFF,2014B,subpage,1.0,1.0
779676,FFF,2014B,dataplus,20.0,20.0
779677,FFF,2014B,dataplus,,
779678,FFF,2014B,dataplus,,
779679,FFF,2014B,dataplus,,
779681,FFF,2014B,dataplus,,
779682,FFF,2014B,oucollaborate,,
779683,FFF,2014B,oucollaborate,,
779684,FFF,2014B,oucollaborate,,
779685,FFF,2014B,oucollaborate,,
779686,FFF,2014B,oucollaborate,,
779687,FFF,2014B,oucollaborate,,
779688,FFF,2014B,oucollaborate,,
779689,FFF,2014B,oucollaborate,,
779690,FFF,2014B,oucollaborate,,
779691,FFF,2014B,oucollaborate,,
779692,FFF,2014B,oucollaborate,,
779693,FFF,2014B,oucollaborate,,
779694,FFF,2014B,oucollaborate,,
779695,FFF,2014B,oucollaborate,,
779696,FFF,2014B,oucollaborate,,
779697,FFF,2014B,url,,
779699,FFF,2014B,url,,
779700,FFF,2014B,url,,
779701,FFF,2014B,url,,
779702,FFF,2014B,url,,
779703,FFF,2014B,url,,
779704,FFF,2014B,url,18.0,18.0
779705,FFF,2014B,url,,
779706,FFF,2014B,url,,
779707,FFF,2014B,url,,
779708,FFF,2014B,url,,
779709,FFF,2014B,url,,
779710,FFF,2014B,url,,
779711,FFF,2014B,url,,
779712,FFF,2014B,url,,
779713,FFF,2014B,url,,
779714,FFF,2014B,url,,
779715,FFF,2014B,url,,
779716,FFF,2014B,url,,
779717,FFF,2014B,url,,
779718,FFF,2014B,url,,
779719,FFF,2014B,url,,
779720,FFF,2014B,url,1.0,1.0
779721,FFF,2014B,url,1.0,1.0
779722,FFF,2014B,url,1.0,1.0
779723,FFF,2014B,url,1.0,1.0
779724,FFF,2014B,url,1.0,1.0
779725,FFF,2014B,url,2.0,2.0
779726,FFF,2014B,url,2.0,2.0
779727,FFF,2014B,url,3.0,3.0
779728,FFF,2014B,url,3.0,3.0
779729,FFF,2014B,url,3.0,3.0
779730,FFF,2014B,url,9.0,9.0
779731,FFF,2014B,url,10.0,10.0
779732,FFF,2014B,url,10.0,10.0
779733,FFF,2014B,url,10.0,10.0
779734,FFF,2014B,url,11.0,11.0
779735,FFF,2014B,url,11.0,11.0
779736,FFF,2014B,url,12.0,12.0
779737,FFF,2014B,url,12.0,12.0
779738,FFF,2014B,url,13.0,13.0
779740,FFF,2014B,url,14.0,14.0
779741,FFF,2014B,url,14.0,14.0
779742,FFF,2014B,url,14.0,14.0
779743,FFF,2014B,url,14.0,14.0
779744,FFF,2014B,url,15.0,15.0
779745,FFF,2014B,url,16.0,16.0
779746,FFF,2014B,url,18.0,18.0
779747,FFF,2014B,url,18.0,18.0
779748,FFF,2014B,url,18.0,18.0
779749,FFF,2014B,url,18.0,18.0
779750,FFF,2014B,url,18.0,18.0
779751,FFF,2014B,url,18.0,18.0
779752,FFF,2014B,url,18.0,18.0
779753,FFF,2014B,url,18.0,18.0
779754,FFF,2014B,url,18.0,18.0
779755,FFF,2014B,url,18.0,18.0
779756,FFF,2014B,url,18.0,18.0
779757,FFF,2014B,url,18.0,18.0
779758,FFF,2014B,url,18.0,18.0
779759,FFF,2014B,url,18.0,18.0
779760,FFF,2014B,url,18.0,18.0
779761,FFF,2014B,url,20.0,20.0
779762,FFF,2014B,url,20.0,20.0
779763,FFF,2014B,url,20.0,20.0
779764,FFF,2014B,url,20.0,20.0
779765,FFF,2014B,url,20.0,20.0
779766,FFF,2014B,url,20.0,20.0
779767,FFF,2014B,url,21.0,21.0
779768,FFF,2014B,url,21.0,21.0
779769,FFF,2014B,url,21.0,21.0
779770,FFF,2014B,url,21.0,21.0
779771,FFF,2014B,url,21.0,21.0
779772,FFF,2014B,url,21.0,21.0
779773,FFF,2014B,url,21.0,21.0
779774,FFF,2014B,url,21.0,21.0
779775,FFF,2014B,url,21.0,21.0
779776,FFF,2014B,url,21.0,21.0
779777,FFF,2014B,url,21.0,21.0
779778,FFF,2014B,url,21.0,21.0
779779,FFF,2014B,url,22.0,22.0
779780,FFF,2014B,url,22.0,22.0
779781,FFF,2014B,url,22.0,22.0
779782,FFF,2014B,url,22.0,22.0
779783,FFF,2014B,url,22.0,22.0
779784,FFF,2014B,url,22.0,22.0
779785,FFF,2014B,url,22.0,22.0
779786,FFF,2014B,url,20.0,20.0
779787,FFF,2014B,url,24.0,24.0
779788,FFF,2014B,url,24.0,24.0
779789,FFF,2014B,url,24.0,24.0
779790,FFF,2014B,url,24.0,24.0
779791,FFF,2014B,url,24.0,24.0
779792,FFF,2014B,url,24.0,24.0
779793,FFF,2014B,url,24.0,24.0
779794,FFF,2014B,url,24.0,24.0
779795,FFF,2014B,url,24.0,24.0
779796,FFF,2014B,url,25.0,25.0
779797,FFF,2014B,url,25.0,25.0
779798,FFF,2014B,url,26.0,26.0
779799,FFF,2014B,url,26.0,26.0
779800,FFF,2014B,url,26.0,26.0
779801,FFF,2014B,url,27.0,27.0
779802,FFF,2014B,url,27.0,27.0
779803,FFF,2014B,url,27.0,27.0
779804,FFF,2014B,url,27.0,27.0
779805,FFF,2014B,url,28.0,28.0
779806,FFF,2014B,url,18.0,18.0
779807,FFF,2014B,url,28.0,28.0
779808,FFF,2014B,url,28.0,28.0
779809,FFF,2014B,url,28.0,28.0
779810,FFF,2014B,url,28.0,28.0
779811,FFF,2014B,url,18.0,18.0
779812,FFF,2014B,url,18.0,18.0
779813,FFF,2014B,url,28.0,28.0
779814,FFF,2014B,url,28.0,28.0
779815,FFF,2014B,url,28.0,28.0
779816,FFF,2014B,url,28.0,28.0
779817,FFF,2014B,url,28.0,28.0
779818,FFF,2014B,url,,
779819,FFF,2014B,url,29.0,29.0
779820,FFF,2014B,url,29.0,29.0
779821,FFF,2014B,url,29.0,29.0
779822,FFF,2014B,url,29.0,29.0
779823,FFF,2014B,url,29.0,29.0
779825,FFF,2014B,url,,
779826,FFF,2014B,url,,
779829,FFF,2014B,url,,
779830,FFF,2014B,url,9.0,9.0
779831,FFF,2014B,url,1.0,1.0
779832,FFF,2014B,url,,
779833,FFF,2014B,url,,
779834,FFF,2014B,url,,
779835,FFF,2014B,dualpane,,
779839,FFF,2014B,dualpane,,
779840,FFF,2014B,dualpane,5.0,5.0
790732,EEE,2014B,homepage,,
790737,EEE,2014B,forumng,,
790738,EEE,2014B,forumng,,
790739,EEE,2014B,forumng,,
790740,EEE,2014B,forumng,,
790808,EEE,2014B,quiz,,
790809,EEE,2014B,quiz,,
790810,EEE,2014B,oucontent,27.0,27.0
790811,EEE,2014B,oucontent,,
790812,EEE,2014B,oucontent,15.0,15.0
790813,EEE,2014B,oucontent,22.0,22.0
790814,EEE,2014B,oucontent,,
790815,EEE,2014B,oucontent,12.0,12.0
790816,EEE,2014B,oucontent,23.0,23.0
790818,EEE,2014B,oucontent,,
790819,EEE,2014B,oucontent,9.0,9.0
790820,EEE,2014B,oucontent,2.0,2.0
790821,EEE,2014B,oucontent,18.0,18.0
790822,EEE,2014B,oucontent,19.0,19.0
790823,EEE,2014B,oucontent,4.0,4.0
790824,EEE,2014B,oucontent,5.0,5.0
790825,EEE,2014B,oucontent,,
790826,EEE,2014B,oucontent,,
790827,EEE,2014B,oucontent,,
790828,EEE,2014B,oucontent,,
790829,EEE,2014B,oucontent,26.0,26.0
790830,EEE,2014B,oucontent,,
790831,EEE,2014B,oucontent,,
790832,EEE,2014B,oucontent,,
790833,EEE,2014B,oucontent,11.0,11.0
790834,EEE,2014B,oucontent,1.0,1.0
790835,EEE,2014B,oucontent,1.0,1.0
790836,EEE,2014B,oucontent,,
790837,EEE,2014B,oucontent,8.0,8.0
790838,EEE,2014B,oucontent,7.0,7.0
790839,EEE,2014B,oucontent,,
790841,EEE,2014B,oucontent,,
790842,EEE,2014B,oucontent,,
790843,EEE,2014B,oucontent,24.0,24.0
790844,EEE,2014B,oucontent,,
790845,EEE,2014B,oucontent,17.0,17.0
790846,EEE,2014B,oucontent,20.0,20.0
790847,EEE,2014B,oucontent,,
790848,EEE,2014B,oucontent,10.0,10.0
790849,EEE,2014B,oucontent,,
790850,EEE,2014B,oucontent,,
790853,EEE,2014B,oucontent,3.0,3.0
790854,EEE,2014B,oucontent,6.0,6.0
790855,EEE,2014B,oucontent,25.0,25.0
790856,EEE,2014B,oucontent,13.0,13.0
790861,EEE,2014B,oucontent,14.0,14.0
790862,EEE,2014B,oucontent,,
790863,EEE,2014B,ouwiki,,
790866,EEE,2014B,ouwiki,,
790868,EEE,2014B,page,,
790869,EEE,2014B,page,,
790870,EEE,2014B,page,,
790871,EEE,2014B,page,,
790872,EEE,2014B,resource,,
790873,EEE,2014B,resource,,
790874,EEE,2014B,resource,,
790875,EEE,2014B,resource,,
790877,EEE,2014B,resource,,
790878,EEE,2014B,resource,,
790879,EEE,2014B,resource,,
790880,EEE,2014B,resource,,
790881,EEE,2014B,resource,,
790882,EEE,2014B,resource,,
790884,EEE,2014B,resource,,
790885,EEE,2014B,resource,,
790886,EEE,2014B,resource,,
790887,EEE,2014B,resource,,
790888,EEE,2014B,resource,,
790890,EEE,2014B,resource,,
790891,EEE,2014B,resource,,
790892,EEE,2014B,resource,,
790893,EEE,2014B,resource,,
790894,EEE,2014B,resource,,
790895,EEE,2014B,resource,,
790896,EEE,2014B,resource,,
790897,EEE,2014B,resource,,
790899,EEE,2014B,resource,,
790900,EEE,2014B,resource,,
790901,EEE,2014B,resource,,
790903,EEE,2014B,resource,,
790904,EEE,2014B,resource,,
790905,EEE,2014B,resource,,
790907,EEE,2014B,resource,,
790908,EEE,2014B,resource,,
790921,EEE,2014B,subpage,,
790922,EEE,2014B,subpage,,
790923,EEE,2014B,subpage,,
790924,EEE,2014B,subpage,,
790925,EEE,2014B,subpage,,
790926,EEE,2014B,subpage,,
790927,EEE,2014B,subpage,,
790932,EEE,2014B,url,,
790933,EEE,2014B,url,,
790934,EEE,2014B,url,,
790936,EEE,2014B,url,,
790937,EEE,2014B,url,,
790938,EEE,2014B,url,,
790939,EEE,2014B,oucollaborate,,
790940,EEE,2014B,oucollaborate,,
790941,EEE,2014B,dualpane,,
798617,GGG,2014B,glossary,,
798618,GGG,2014B,forumng,,
798620,GGG,2014B,forumng,,
798622,GGG,2014B,homepage,,
798625,GGG,2014B,quiz,,
798626,GGG,2014B,quiz,,
798627,GGG,2014B,quiz,,
798628,GGG,2014B,quiz,,
798633,GGG,2014B,quiz,,
798635,GGG,2014B,quiz,,
798636,GGG,2014B,quiz,,
798637,GGG,2014B,quiz,,
798638,GGG,2014B,quiz,,
798668,GGG,2014B,oucontent,,
798669,GGG,2014B,oucontent,,
798670,GGG,2014B,oucontent,,
798671,GGG,2014B,oucontent,,
798672,GGG,2014B,oucontent,,
798673,GGG,2014B,oucontent,,
798674,GGG,2014B,oucontent,,
798675,GGG,2014B,oucontent,,
798676,GGG,2014B,oucontent,,
798677,GGG,2014B,oucontent,,
798678,GGG,2014B,oucontent,,
798680,GGG,2014B,oucontent,,
798681,GGG,2014B,oucontent,,
798682,GGG,2014B,oucontent,,
798683,GGG,2014B,oucontent,,
798685,GGG,2014B,oucontent,,
798686,GGG,2014B,oucontent,,
798687,GGG,2014B,oucontent,,
798688,GGG,2014B,oucontent,,
798689,GGG,2014B,oucontent,,
798690,GGG,2014B,oucontent,,
798691,GGG,2014B,oucontent,,
798692,GGG,2014B,oucontent,,
798693,GGG,2014B,oucontent,,
798694,GGG,2014B,oucontent,,
798726,GGG,2014B,resource,,
798727,GGG,2014B,resource,,
798728,GGG,2014B,resource,1.0,1.0
798730,GGG,2014B,resource,1.0,1.0
798731,GGG,2014B,resource,2.0,2.0
798732,GGG,2014B,resource,,
798733,GGG,2014B,resource,,
798734,GGG,2014B,resource,,
798735,GGG,2014B,resource,,
798736,GGG,2014B,resource,,
798737,GGG,2014B,resource,,
798738,GGG,2014B,resource,,
798739,GGG,2014B,resource,,
798740,GGG,2014B,resource,,
798741,GGG,2014B,resource,,
798742,GGG,2014B,resource,,
798743,GGG,2014B,resource,,
798745,GGG,2014B,resource,,
798746,GGG,2014B,resource,,
798747,GGG,2014B,resource,3.0,3.0
798748,GGG,2014B,resource,,
798749,GGG,2014B,resource,,
798750,GGG,2014B,resource,,
798751,GGG,2014B,resource,,
798752,GGG,2014B,resource,,
798753,GGG,2014B,resource,,
798754,GGG,2014B,resource,,
798755,GGG,2014B,resource,,
798756,GGG,2014B,resource,,
798757,GGG,2014B,resource,,
798758,GGG,2014B,resource,,
798760,GGG,2014B,resource,,
798761,GGG,2014B,resource,,
798762,GGG,2014B,resource,,
798763,GGG,2014B,resource,,
798764,GGG,2014B,resource,,
798765,GGG,2014B,resource,,
798766,GGG,2014B,resource,,
798767,GGG,2014B,resource,,
798768,GGG,2014B,resource,,
798769,GGG,2014B,resource,,
798770,GGG,2014B,resource,,
798772,GGG,2014B,resource,,
798773,GGG,2014B,resource,,
798775,GGG,2014B,resource,,
798776,GGG,2014B,resource,,
798777,GGG,2014B,resource,,
798778,GGG,2014B,resource,,
798779,GGG,2014B,resource,,
798780,GGG,2014B,resource,,
798781,GGG,2014B,resource,,
798782,GGG,2014B,resource,,
798783,GGG,2014B,resource,,
798784,GGG,2014B,resource,,
798786,GGG,2014B,resource,,
798787,GGG,2014B,resource,,
798788,GGG,2014B,resource,,
798789,GGG,2014B,resource,,
798791,GGG,2014B,resource,,
798792,GGG,2014B,resource,,
798793,GGG,2014B,resource,,
798794,GGG,2014B,resource,,
798795,GGG,2014B,resource,,
798797,GGG,2014B,resource,,
798798,GGG,2014B,resource,,
798799,GGG,2014B,resource,,
798802,GGG,2014B,resource,,
798803,GGG,2014B,resource,,
798804,GGG,2014B,resource,,
798805,GGG,2014B,resource,,
798806,GGG,2014B,resource,,
798808,GGG,2014B,resource,,
798811,GGG,2014B,resource,,
798815,GGG,2014B,resource,,
798816,GGG,2014B,resource,,
798817,GGG,2014B,resource,,
798818,GGG,2014B,resource,,
798820,GGG,2014B,resource,,
798823,GGG,2014B,resource,,
798827,GGG,2014B,resource,,
798830,GGG,2014B,resource,,
798831,GGG,2014B,subpage,,
798832,GGG,2014B,subpage,,
798833,GGG,2014B,subpage,,
798834,GGG,2014B,subpage,,
798835,GGG,2014B,subpage,,
813701,DDD,2014J,homepage,,
813702,DDD,2014J,externalquiz,,
813703,DDD,2014J,externalquiz,,
813704,DDD,2014J,externalquiz,,
813706,DDD,2014J,forumng,,
813707,DDD,2014J,forumng,,
813708,DDD,2014J,forumng,,
813709,DDD,2014J,forumng,,
813710,DDD,2014J,forumng,,
813711,DDD,2014J,glossary,,
813929,DDD,2014J,oucontent,,
813931,DDD,2014J,oucontent,,
813932,DDD,2014J,oucontent,,
813933,DDD,2014J,oucontent,0.0,0.0
813935,DDD,2014J,oucontent,,
813936,DDD,2014J,oucontent,,
813937,DDD,2014J,oucontent,,
813939,DDD,2014J,oucontent,,
813940,DDD,2014J,oucontent,,
813941,DDD,2014J,oucontent,,
813943,DDD,2014J,ouwiki,,
813944,DDD,2014J,subpage,,
813945,DDD,2014J,subpage,,
813946,DDD,2014J,subpage,,
813947,DDD,2014J,subpage,,
813948,DDD,2014J,subpage,,
813949,DDD,2014J,subpage,,
813950,DDD,2014J,subpage,,
813951,DDD,2014J,subpage,,
813952,DDD,2014J,subpage,,
813953,DDD,2014J,subpage,,
813954,DDD,2014J,subpage,,
813955,DDD,2014J,subpage,,
813956,DDD,2014J,subpage,,
813957,DDD,2014J,subpage,,
813958,DDD,2014J,subpage,,
813959,DDD,2014J,subpage,,
813960,DDD,2014J,subpage,,
813961,DDD,2014J,subpage,,
813962,DDD,2014J,subpage,,
813963,DDD,2014J,subpage,,
813964,DDD,2014J,subpage,,
813965,DDD,2014J,subpage,,
813966,DDD,2014J,subpage,,
813967,DDD,2014J,subpage,,
813968,DDD,2014J,subpage,,
813969,DDD,2014J,subpage,,
813971,DDD,2014J,subpage,,
813972,DDD,2014J,subpage,,
813973,DDD,2014J,subpage,,
813974,DDD,2014J,subpage,,
813975,DDD,2014J,subpage,,
813976,DDD,2014J,subpage,,
813977,DDD,2014J,subpage,,
813978,DDD,2014J,subpage,,
813979,DDD,2014J,subpage,,
813980,DDD,2014J,subpage,,
813981,DDD,2014J,subpage,,
813982,DDD,2014J,subpage,,
813983,DDD,2014J,subpage,,
813984,DDD,2014J,subpage,,
813985,DDD,2014J,subpage,,
813986,DDD,2014J,subpage,,
813987,DDD,2014J,subpage,,
813988,DDD,2014J,subpage,,
813989,DDD,2014J,subpage,,
813990,DDD,2014J,subpage,,
813991,DDD,2014J,subpage,,
813992,DDD,2014J,subpage,,
813993,DDD,2014J,subpage,,
813994,DDD,2014J,subpage,,
813995,DDD,2014J,subpage,,
813996,DDD,2014J,subpage,,
813997,DDD,2014J,subpage,,
813998,DDD,2014J,subpage,,
813999,DDD,2014J,subpage,,
814000,DDD,2014J,subpage,,
814001,DDD,2014J,subpage,,
814002,DDD,2014J,subpage,,
814003,DDD,2014J,subpage,,
814004,DDD,2014J,subpage,,
814005,DDD,2014J,subpage,,
814006,DDD,2014J,subpage,,
814007,DDD,2014J,subpage,,
814008,DDD,2014J,subpage,,
814009,DDD,2014J,subpage,,
814010,DDD,2014J,subpage,,
814011,DDD,2014J,subpage,,
814012,DDD,2014J,subpage,,
814013,DDD,2014J,subpage,,
814014,DDD,2014J,subpage,,
814015,DDD,2014J,subpage,,
814016,DDD,2014J,subpage,,
814017,DDD,2014J,subpage,,
814018,DDD,2014J,subpage,,
814019,DDD,2014J,subpage,,
814020,DDD,2014J,subpage,,
814021,DDD,2014J,subpage,,
814022,DDD,2014J,subpage,,
814023,DDD,2014J,subpage,,
814024,DDD,2014J,subpage,,
814025,DDD,2014J,subpage,,
814026,DDD,2014J,subpage,,
814027,DDD,2014J,subpage,,
814028,DDD,2014J,subpage,,
814029,DDD,2014J,subpage,,
814030,DDD,2014J,subpage,,
814032,DDD,2014J,subpage,,
